Run,analysis_typeexp,analysis_typerun,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Consent,data_typeexp,data_typerun,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,Experiment,flowcell_barcoderun,geo_loc_name_country,geo_loc_name_country_continent,GEOGRAPHIC_LOCATION,gssr_idexp,gssr_idrun,instrument_namerun,Instrument,Isolation_source,lanerun,LibraryName,library_typeexp,library_typerun,LibraryLayout,LibrarySelection,LibrarySource,lsidexp,lsidrun,material_typeexp,Organism,Platform,product_orderexp,product_orderrun,product_part_numberexp,product_part_numberrun,projectexp,projectrun,read_group_idrun,ReleaseDate,research_projectexp,research_projectrun,root_sample_idexp,root_sample_idrun,run_barcoderun,run_namerun,sample_idexp,sample_IDrun,SampleName,Sample_Name,screenedrun,specific_host,SRAStudy,STRAIN,work_requestexp,work_requestrun
SRR1915910,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,428131324,PRJNA231909,SAMN03398906,278340004,BI,public,WGS,WGS,"sra,bam","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX956866,C2DWNACXX,uncalculated,uncalculated,missing,377589.0,377589.0,SL-HEL,Illumina HiSeq 2000,missing,8,Pond-266112,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QG7D,broadinstitute.org:bsp.prod.sample:4QG7D,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1770,PDO-1770,P-WG-0004,P-WG-0004,G45059,G45059,C2DWN.8,2015-03-13T00:00:00Z,RP-315,RP-315,SM-3T2AY,SM-3T2AY,C2DWNACXX130830,130830_SL-HEL_0088_BFCC2DWNACXX,SM-4QG7D,SM-4QG7D,PRJNA231909.3112358,3112358,yes,missing,SRP056054,missing,37544,37544
SRR1915913,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,339473524,PRJNA231909,SAMN03398898,220418796,BI,public,WGS,WGS,"sra,bam","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX956869,C2DWNACXX,uncalculated,uncalculated,missing,377544.0,377544.0,SL-HEL,Illumina HiSeq 2000,missing,8,Pond-266062,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QG5X,broadinstitute.org:bsp.prod.sample:4QG5X,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1770,PDO-1770,P-WG-0004,P-WG-0004,G45102,G45102,C2DWN.8,2015-03-13T00:00:00Z,RP-315,RP-315,SM-3T2JF,SM-3T2JF,C2DWNACXX130830,130830_SL-HEL_0088_BFCC2DWNACXX,SM-4QG5X,SM-4QG5X,PRJNA231909.3114784,3114784,yes,missing,SRP056054,missing,37544,37544
SRR1915940,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,18610550,PRJNA231909,SAMN03398933,12967175,BI,public,16S,16S,"bam,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX956897,A3RE3,uncalculated,uncalculated,missing,321150.0,321150.0,SL-MAB,Illumina MiSeq,missing,1,Solexa-156182,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BFIK,broadinstitute.org:bsp.prod.sample:4BFIK,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1090,PDO-1090,P-MCV-0002,P-MCV-0002,G35954,G35954,A3RE3.1,2015-03-14T00:00:00Z,RP-315,RP-315,SM-3T2B6,SM-3T2B6,A3RE3130430,130430_SL-MAB_0069_FC000000000-A3RE3,SM-4BFIK,SM-4BFIK,PRJNA231909.3115070,3115070,yes,missing,SRP056054,missing,36337,36337
SRR1915943,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,29981000,PRJNA231909,SAMN03399037,20942733,BI,public,16S,16S,"bam,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX956900,A3RE3,uncalculated,uncalculated,missing,321190.0,321190.0,SL-MAB,Illumina MiSeq,missing,1,Solexa-156198,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BFJ1,broadinstitute.org:bsp.prod.sample:4BFJ1,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1090,PDO-1090,P-MCV-0002,P-MCV-0002,G36032,G36032,A3RE3.1,2015-03-14T00:00:00Z,RP-315,RP-315,SM-3T2FZ,SM-3T2FZ,A3RE3130430,130430_SL-MAB_0069_FC000000000-A3RE3,SM-4BFJ1,SM-4BFJ1,PRJNA231909.3119729,3119729,yes,missing,SRP056054,missing,36338,36338
SRR1915984,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,948495242,PRJNA231909,SAMN03398987,606301458,BI,public,WGS,WGS,"bam,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX956939,D2E1WACXX,uncalculated,uncalculated,missing,377750.0,377750.0,SL-HEK,Illumina HiSeq 2000,missing,3,Pond-267161,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ34,broadinstitute.org:bsp.prod.sample:4QJ34,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45260,G45260,D2E1W.3,2015-03-14T00:00:00Z,RP-315,RP-315,SM-3T2CI,SM-3T2CI,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ34,SM-4QJ34,PRJNA231909.3112118,3112118,yes,missing,SRP056054,missing,37603,37603
SRR1915992,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,1712340668,PRJNA231909,SAMN03398927,1093119100,BI,public,WGS,WGS,"bam,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX956947,D2E1WACXX,uncalculated,uncalculated,missing,377756.0,377756.0,SL-HEK,Illumina HiSeq 2000,missing,1,Pond-267167,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ3A,broadinstitute.org:bsp.prod.sample:4QJ3A,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45253,G45253,D2E1W.1,2015-03-14T00:00:00Z,RP-315,RP-315,SM-3T2EE,SM-3T2EE,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ3A,SM-4QJ3A,PRJNA231909.3114542,3114542,yes,missing,SRP056054,missing,37603,37603
SRR1915993,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,828133138,PRJNA231909,SAMN03399979,532785031,BI,public,WGS,WGS,"bam,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX956948,D2E1WACXX,uncalculated,uncalculated,missing,377762.0,377762.0,SL-HEK,Illumina HiSeq 2000,missing,2,Pond-267173,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ3G,broadinstitute.org:bsp.prod.sample:4QJ3G,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45246,G45246,D2E1W.2,2015-03-14T00:00:00Z,RP-315,RP-315,SM-3T2BV,SM-3T2BV,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ3G,SM-4QJ3G,PRJNA231909.3113339,3113339,yes,missing,SRP056054,missing,37603,37603
SRR1915994,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,3049900,PRJNA231909,SAMN03398932,2059565,BI,public,16S,16S,"sra,bam","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX956950,A3G1D,uncalculated,uncalculated,missing,354505.0,354505.0,SL-MAK,Illumina MiSeq,missing,1,Solexa-171138,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4JJDK,broadinstitute.org:bsp.prod.sample:4JJDK,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1525,PDO-1525,P-MCV-0002,P-MCV-0002,G36303,G36303,A3G1D.1,2015-03-14T00:00:00Z,RP-315,RP-315,SM-3T2A2,SM-3T2A2,A3G1D130717,130717_SL-MAK_0089_FC000000000-A3G1D,SM-4JJDK,SM-4JJDK,PRJNA231909.3102622,3102622,yes,missing,SRP056054,missing,36924,36924
SRR1915995,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,869230240,PRJNA231909,SAMN03399896,562871047,BI,public,WGS,WGS,"sra,bam","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX956949,D2E1WACXX,uncalculated,uncalculated,missing,377749.0,377749.0,SL-HEK,Illumina HiSeq 2000,missing,2,Pond-267160,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ33,broadinstitute.org:bsp.prod.sample:4QJ33,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45252,G45252,D2E1W.2,2015-03-14T00:00:00Z,RP-315,RP-315,SM-3T2DT,SM-3T2DT,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ33,SM-4QJ33,PRJNA231909.3113044,3113044,yes,missing,SRP056054,missing,37603,37603
SRR1915996,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,904185936,PRJNA231909,SAMN03399884,579599120,BI,public,WGS,WGS,"bam,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX956951,D2E1WACXX,uncalculated,uncalculated,missing,377763.0,377763.0,SL-HEK,Illumina HiSeq 2000,missing,1,Pond-267174,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ3H,broadinstitute.org:bsp.prod.sample:4QJ3H,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45254,G45254,D2E1W.1,2015-03-14T00:00:00Z,RP-315,RP-315,SM-3T2EH,SM-3T2EH,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ3H,SM-4QJ3H,PRJNA231909.3114545,3114545,yes,missing,SRP056054,missing,37603,37603
SRR1915997,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,734262930,PRJNA231909,SAMN03399971,469993207,BI,public,WGS,WGS,"bam,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX956952,D2E1WACXX,uncalculated,uncalculated,missing,377781.0,377781.0,SL-HEK,Illumina HiSeq 2000,missing,1,Pond-267192,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ3Z,broadinstitute.org:bsp.prod.sample:4QJ3Z,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45249,G45249,D2E1W.1,2015-03-14T00:00:00Z,RP-315,RP-315,SM-3T2AG,SM-3T2AG,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ3Z,SM-4QJ3Z,PRJNA231909.3107336,3107336,yes,missing,SRP056054,missing,37603,37603
SRR1916001,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,789257228,PRJNA231909,SAMN03399961,508282850,BI,public,WGS,WGS,"sra,bam","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX956956,D2E1WACXX,uncalculated,uncalculated,missing,377770.0,377770.0,SL-HEK,Illumina HiSeq 2000,missing,2,Pond-267181,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ3O,broadinstitute.org:bsp.prod.sample:4QJ3O,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45255,G45255,D2E1W.2,2015-03-14T00:00:00Z,RP-315,RP-315,SM-3T2D8,SM-3T2D8,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ3O,SM-4QJ3O,PRJNA231909.3110006,3110006,yes,missing,SRP056054,missing,37603,37603
SRR1916026,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,24163650,PRJNA231909,SAMN03401200,15126008,BI,public,16S,16S,"sra,bam","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX956984,A2G7T,uncalculated,uncalculated,missing,320967.0,320967.0,SL-MAG,Illumina MiSeq,missing,1,Solexa-155900,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BE6Z,broadinstitute.org:bsp.prod.sample:4BE6Z,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1062,PDO-1062,P-MCV-0002,P-MCV-0002,G35365,G35365,A2G7T.1,2015-03-15T00:00:00Z,RP-315,RP-315,SM-3T2F9,SM-3T2F9,A2G7T130425,130425_SL-MAG_0126_FC000000000-A2G7T,SM-4BE6Z,SM-4BE6Z,PRJNA231909.3109755,3109755,yes,missing,SRP056054,missing,36300,36300
SRR1916030,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,848101444,PRJNA231909,SAMN03398895,543466398,BI,public,WGS,WGS,"bam,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX956987,D2E1WACXX,uncalculated,uncalculated,missing,377789.0,377789.0,SL-HEK,Illumina HiSeq 2000,missing,3,Pond-267200,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ48,broadinstitute.org:bsp.prod.sample:4QJ48,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45265,G45265,D2E1W.3,2015-03-15T00:00:00Z,RP-315,RP-315,SM-3T28M,SM-3T28M,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ48,SM-4QJ48,PRJNA231909.3101439,3101439,yes,missing,SRP056054,missing,37603,37603
SRR1916031,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,875387200,PRJNA231909,SAMN03401244,563874315,BI,public,WGS,WGS,"sra,bam","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX952342,D2E1WACXX,uncalculated,uncalculated,missing,377792.0,377792.0,SL-HEK,Illumina HiSeq 2000,missing,1,Pond-267203,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ4B,broadinstitute.org:bsp.prod.sample:4QJ4B,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45229,G45229,D2E1W.1,2015-03-15T00:00:00Z,RP-315,RP-315,SM-3T2DY,SM-3T2DY,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ4B,SM-4QJ4B,PRJNA231909.3110086,3110086,yes,missing,SRP056054,missing,37603,37603
SRR1916032,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,779249340,PRJNA231909,SAMN03401223,502796001,BI,public,WGS,WGS,"sra,bam","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX952319,D2E1WACXX,uncalculated,uncalculated,missing,377772.0,377772.0,SL-HEK,Illumina HiSeq 2000,missing,2,Pond-267183,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ3Q,broadinstitute.org:bsp.prod.sample:4QJ3Q,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45270,G45270,D2E1W.2,2015-03-15T00:00:00Z,RP-315,RP-315,SM-3T28S,SM-3T28S,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ3Q,SM-4QJ3Q,PRJNA231909.3107651,3107651,yes,missing,SRP056054,missing,37603,37603
SRR1916033,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,782830396,PRJNA231909,SAMN03398954,504798185,BI,public,WGS,WGS,"bam,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX956988,D2E1WACXX,uncalculated,uncalculated,missing,377775.0,377775.0,SL-HEK,Illumina HiSeq 2000,missing,2,Pond-267186,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ3T,broadinstitute.org:bsp.prod.sample:4QJ3T,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45248,G45248,D2E1W.2,2015-03-15T00:00:00Z,RP-315,RP-315,SM-3T2BN,SM-3T2BN,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ3T,SM-4QJ3T,PRJNA231909.3111969,3111969,yes,missing,SRP056054,missing,37603,37603
SRR1916036,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,25116700,PRJNA231909,SAMN03399883,16106679,BI,public,16S,16S,"sra,bam","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX956986,A3MD2,uncalculated,uncalculated,missing,327678.0,327678.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158882,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4COLP,broadinstitute.org:bsp.prod.sample:4COLP,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36765,G36765,A3MD2.1,2015-03-15T00:00:00Z,RP-315,RP-315,SM-3T2RV,SM-3T2RV,A3MD2130515,130515_SL-MAL_0067_FC000000000-A3MD2,SM-4COLP,SM-4COLP,PRJNA231909.3113035,3113035,yes,missing,SRP056054,missing,36420,36420
SRR1916038,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,31442950,PRJNA231909,SAMN03399013,17931346,BI,public,16S,16S,"sra,bam","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX956992,A2G30,uncalculated,uncalculated,missing,326715.0,326715.0,SL-MAH,Illumina MiSeq,missing,1,Solexa-158413,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CJRF,broadinstitute.org:bsp.prod.sample:4CJRF,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1170,PDO-1170,P-MCV-0002,P-MCV-0002,G36933,G36933,A2G30.1,2015-03-15T00:00:00Z,RP-315,RP-315,SM-3T2OH,SM-3T2OH,A2G30130514,130514_SL-MAH_0070_FC000000000-A2G30,SM-4CJRF,SM-4CJRF,PRJNA231909.3109945,3109945,yes,missing,SRP056054,missing,36422,36422
SRR1916039,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,893452666,PRJNA231909,SAMN03401187,573306087,BI,public,WGS,WGS,"sra,bam","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX952278,D2E1WACXX,uncalculated,uncalculated,missing,377752.0,377752.0,SL-HEK,Illumina HiSeq 2000,missing,1,Pond-267163,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ36,broadinstitute.org:bsp.prod.sample:4QJ36,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45235,G45235,D2E1W.1,2015-03-15T00:00:00Z,RP-315,RP-315,SM-3T2C3,SM-3T2C3,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ36,SM-4QJ36,PRJNA231909.3115615,3115615,yes,missing,SRP056054,missing,37603,37603
SRR1916040,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,68858300,PRJNA231909,SAMN03401251,44978826,BI,public,16S,16S,"bam,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX956991,A3MD2,uncalculated,uncalculated,missing,327047.0,327047.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158997,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKSJ,broadinstitute.org:bsp.prod.sample:4CKSJ,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36863,G36863,A3MD2.1,2015-03-15T00:00:00Z,RP-315,RP-315,SM-3T28X,SM-3T28X,A3MD2130515,130515_SL-MAL_0067_FC000000000-A3MD2,SM-4CKSJ,SM-4CKSJ,PRJNA231909.3113068,3113068,yes,missing,SRP056054,missing,36421,36421
SRR1916041,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,795802634,PRJNA231909,SAMN03401296,507571141,BI,public,WGS,WGS,"bam,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX952402,D2E1WACXX,uncalculated,uncalculated,missing,377785.0,377785.0,SL-HEK,Illumina HiSeq 2000,missing,3,Pond-267196,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ44,broadinstitute.org:bsp.prod.sample:4QJ44,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45239,G45239,D2E1W.3,2015-03-15T00:00:00Z,RP-315,RP-315,SM-3T2ET,SM-3T2ET,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ44,SM-4QJ44,PRJNA231909.3105379,3105379,yes,missing,SRP056054,missing,37603,37603
SRR1916042,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,800717294,PRJNA231909,SAMN03401275,514416432,BI,public,WGS,WGS,"bam,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX952348,D2E1WACXX,uncalculated,uncalculated,missing,377754.0,377754.0,SL-HEK,Illumina HiSeq 2000,missing,1,Pond-267165,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ38,broadinstitute.org:bsp.prod.sample:4QJ38,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45223,G45223,D2E1W.1,2015-03-15T00:00:00Z,RP-315,RP-315,SM-3T2FE,SM-3T2FE,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ38,SM-4QJ38,PRJNA231909.3117380,3117380,yes,missing,SRP056054,missing,37603,37603
SRR1916044,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,37362150,PRJNA231909,SAMN03401182,24319655,BI,public,16S,16S,"bam,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX956994,A3MD2,uncalculated,uncalculated,missing,327038.0,327038.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158988,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKSA,broadinstitute.org:bsp.prod.sample:4CKSA,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36870,G36870,A3MD2.1,2015-03-15T00:00:00Z,RP-315,RP-315,SM-3T28Q,SM-3T28Q,A3MD2130515,130515_SL-MAL_0067_FC000000000-A3MD2,SM-4CKSA,SM-4CKSA,PRJNA231909.3107649,3107649,yes,missing,SRP056054,missing,36421,36421
SRR1916045,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,785658194,PRJNA231909,SAMN03401228,508640867,BI,public,WGS,WGS,"sra,bam","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX952366,D2E1WACXX,uncalculated,uncalculated,missing,377780.0,377780.0,SL-HEK,Illumina HiSeq 2000,missing,3,Pond-267191,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ3Y,broadinstitute.org:bsp.prod.sample:4QJ3Y,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45227,G45227,D2E1W.3,2015-03-15T00:00:00Z,RP-315,RP-315,SM-3T2ON,SM-3T2ON,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ3Y,SM-4QJ3Y,PRJNA231909.3109952,3109952,yes,missing,SRP056054,missing,37603,37603
SRR1916047,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,18396350,PRJNA231909,SAMN03401214,10479277,BI,public,16S,16S,"bam,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX956995,A2G30,uncalculated,uncalculated,missing,326778.0,326778.0,SL-MAH,Illumina MiSeq,missing,1,Solexa-158476,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CJT8,broadinstitute.org:bsp.prod.sample:4CJT8,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1170,PDO-1170,P-MCV-0002,P-MCV-0002,G36972,G36972,A2G30.1,2015-03-15T00:00:00Z,RP-315,RP-315,SM-3T2FH,SM-3T2FH,A2G30130514,130514_SL-MAH_0070_FC000000000-A2G30,SM-4CJT8,SM-4CJT8,PRJNA231909.3117383,3117383,yes,missing,SRP056054,missing,36422,36422
SRR1916048,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,923320790,PRJNA231909,SAMN03401214,595279317,BI,public,WGS,WGS,"bam,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX952308,D2E1WACXX,uncalculated,uncalculated,missing,377760.0,377760.0,SL-HEK,Illumina HiSeq 2000,missing,3,Pond-267171,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ3E,broadinstitute.org:bsp.prod.sample:4QJ3E,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45243,G45243,D2E1W.3,2015-03-15T00:00:00Z,RP-315,RP-315,SM-3T2FH,SM-3T2FH,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ3E,SM-4QJ3E,PRJNA231909.3117383,3117383,yes,missing,SRP056054,missing,37603,37603
SRR1916049,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,778941492,PRJNA231909,SAMN03399013,502188304,BI,public,WGS,WGS,"bam,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX956643,D2E1WACXX,uncalculated,uncalculated,missing,377761.0,377761.0,SL-HEK,Illumina HiSeq 2000,missing,1,Pond-267172,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ3F,broadinstitute.org:bsp.prod.sample:4QJ3F,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45224,G45224,D2E1W.1,2015-03-15T00:00:00Z,RP-315,RP-315,SM-3T2OH,SM-3T2OH,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ3F,SM-4QJ3F,PRJNA231909.3109945,3109945,yes,missing,SRP056054,missing,37603,37603
