Run,Alias,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Collection_Date,Consent,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,ENA_checklist,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title
ERR1293789,MMRS77487595ST-27-0-0,WGS,173,1385482752,PRJEB12449,SAMEA3879572,901186941,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"sra,fastq","ena,ncbi,s3,gs","ena,s3.us-east-1,ncbi.public,gs.US",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365361,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879572,ERS1066706,Illumina,ERS1066706,ERP013933,stool sample
ERR1293791,MMRS34525504ST-27-0-0,WGS,167,1004732957,PRJEB12449,SAMEA3879573,716383502,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","gs,s3,ena,ncbi","s3.us-east-1,ncbi.public,gs.US,ena",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365363,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879573,ERS1066707,Illumina,ERS1066707,ERP013933,stool sample
ERR1293796,MMRS38954404ST-27-0-0,WGS,172,1550024518,PRJEB12449,SAMEA3879574,1041995789,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"sra,fastq","gs,s3,ena,ncbi","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365368,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879574,ERS1066708,Illumina,ERS1066708,ERP013933,stool sample
ERR1293798,MMRS41266697ST-27-0-0,WGS,171,1294892355,PRJEB12449,SAMEA3879575,745229726,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"sra,fastq","gs,s3,ncbi,ena","ncbi.public,s3.us-east-1,gs.US,ena",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365370,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879575,ERS1066709,Illumina,ERS1066709,ERP013933,stool sample
ERR1293806,MMRS93621581ST-27-0-0,WGS,173,1741611995,PRJEB12449,SAMEA3879577,1169996523,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","gs,s3,ncbi,ena","gs.US,ncbi.public,s3.us-east-1,ena",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365378,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879577,ERS1066711,Illumina,ERS1066711,ERP013933,stool sample
ERR1293817,MMRS17603756ST-27-0-0,WGS,171,1480810820,PRJEB12449,SAMEA3879579,870919565,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","s3,ncbi,gs,ena","s3.us-east-1,gs.US,ena,ncbi.public",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365389,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879579,ERS1066713,Illumina,ERS1066713,ERP013933,stool sample
ERR1293819,MMRS35808664ST-27-0-0,WGS,173,1671292684,PRJEB12449,SAMEA3879580,1126138121,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"sra,fastq","s3,ncbi,gs,ena","ena,gs.US,s3.us-east-1,ncbi.public",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365391,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879580,ERS1066714,Illumina,ERS1066714,ERP013933,stool sample
ERR1293863,MMRS34569532ST-27-0-0,WGS,171,1273072013,PRJEB12449,SAMEA3879591,721007705,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","gs,s3,ncbi,ena","s3.us-east-1,ncbi.public,gs.US,ena",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365435,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879591,ERS1066725,Illumina,ERS1066725,ERP013933,stool sample
ERR1293901,MMRS95277876ST-27-0-0,WGS,171,798952745,PRJEB12449,SAMEA3879600,523770161,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,s3,ncbi","ncbi.public,ena,gs.US,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365473,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879600,ERS1066734,Illumina,ERS1066734,ERP013933,stool sample
ERR1293909,MMRS43563715ST-27-0-0,WGS,172,1304576248,PRJEB12449,SAMEA3879602,854289860,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","gs,ncbi,s3,ena","gs.US,ena,s3.us-east-1,ncbi.public",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365481,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:14Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879602,ERS1066736,Illumina,ERS1066736,ERP013933,stool sample
ERR1293910,MMRS65862658ST-27-0-0,WGS,174,1486011448,PRJEB12449,SAMEA3879603,956585555,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","gs,ncbi,ena,s3","ena,s3.us-east-1,gs.US,ncbi.public",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365482,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879603,ERS1066737,Illumina,ERS1066737,ERP013933,stool sample
ERR1293933,MMRS61683006ST-27-0-0,WGS,174,2190016891,PRJEB12449,SAMEA3879608,1405396309,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","gs,ena,s3,ncbi","gs.US,s3.us-east-1,ena,ncbi.public",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365505,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879608,ERS1066742,Illumina,ERS1066742,ERP013933,stool sample
ERR1293497,MMRS11288076ST-27-0-0,WGS,171,1393923108,PRJEB12449,SAMEA3879500,810267932,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,unknown_contigs,sra","gs,ena,ncbi,s3","ena,ncbi.public,gs.US,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365069,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879500,ERS1066634,Illumina,ERS1066634,ERP013933,stool sample
ERR1293526,MMRS64281551ST-27-0-0,WGS,164,1234473549,PRJEB12449,SAMEA3879507,715544150,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,unknown_contigs,sra","ncbi,ena,gs,s3","ena,ncbi.public,s3.us-east-1,gs.US",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365098,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879507,ERS1066641,Illumina,ERS1066641,ERP013933,stool sample
ERR1293540,MMRS62376181ST-27-0-0,WGS,162,1440163923,PRJEB12449,SAMEA3879510,849565583,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ncbi,s3,ena,gs","s3.us-east-1,ena,ncbi.public,gs.US",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365112,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879510,ERS1066644,Illumina,ERS1066644,ERP013933,stool sample
ERR1293556,MMRS67096717ST-27-0-0,WGS,159,703156435,PRJEB12449,SAMEA3879514,449496958,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","gs,ncbi,s3,ena","ncbi.public,ena,gs.US,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365128,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879514,ERS1066648,Illumina,ERS1066648,ERP013933,stool sample
ERR1293588,MMRS91297590ST-27-0-0,WGS,165,1066662108,PRJEB12449,SAMEA3879522,676759347,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"unknown_contigs,fastq,sra","s3,ena,ncbi,gs","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365160,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879522,ERS1066656,Illumina,ERS1066656,ERP013933,stool sample
ERR1293631,MMRS68910755ST-27-0-0,WGS,179,1504599599,PRJEB12449,SAMEA3879533,961165069,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,unknown_contigs,sra","ncbi,ena,s3,gs","s3.us-east-1,gs.US,ncbi.public,ena",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365203,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879533,ERS1066667,Illumina,ERS1066667,ERP013933,stool sample
ERR1293659,MMRS77018926ST-27-0-0,WGS,172,1567801094,PRJEB12449,SAMEA3879540,1025326065,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ncbi,s3,gs,ena","gs.US,ncbi.public,ena,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365231,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879540,ERS1066674,Illumina,ERS1066674,ERP013933,stool sample
ERR1293660,MMRS77018926ST-27-0-0,WGS,172,1554689869,PRJEB12449,SAMEA3879540,1027106297,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"sra,fastq,unknown_contigs","s3,ncbi,gs,ena","s3.us-east-1,gs.US,ena,ncbi.public",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365232,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879540,ERS1066674,Illumina,ERS1066674,ERP013933,stool sample
ERR1293671,MMRS32573774ST-27-0-0,WGS,174,1552219919,PRJEB12449,SAMEA3879543,1004565434,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US,ena",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365243,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879543,ERS1066677,Illumina,ERS1066677,ERP013933,stool sample
ERR1293689,MMRS84159866ST-27-0-0,WGS,174,1525916766,PRJEB12449,SAMEA3879547,981301039,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ncbi,s3,gs,ena","ena,s3.us-east-1,ncbi.public,gs.US",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365261,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879547,ERS1066681,Illumina,ERS1066681,ERP013933,stool sample
ERR1293714,MMRS79893829ST-27-0-0,WGS,163,783662309,PRJEB12449,SAMEA3879554,500941123,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"sra,fastq","ena,s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public,ena",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365286,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879554,ERS1066688,Illumina,ERS1066688,ERP013933,stool sample
ERR1293754,MMRS56137463ST-27-0-0,WGS,163,1444947664,PRJEB12449,SAMEA3879564,837239011,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US,ena",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365326,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879564,ERS1066698,Illumina,ERS1066698,ERP013933,stool sample
ERR1293762,MMRS48639115ST-27-0-0,WGS,175,1246655010,PRJEB12449,SAMEA3879566,790957622,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"sra,fastq","gs,ncbi,s3,ena","gs.US,ncbi.public,s3.us-east-1,ena",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365334,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879566,ERS1066700,Illumina,ERS1066700,ERP013933,stool sample
ERR1293782,MMRS88581325ST-27-0-0,WGS,175,1325489228,PRJEB12449,SAMEA3879571,842035354,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"sra,fastq","gs,ncbi,s3,ena","ena,s3.us-east-1,gs.US,ncbi.public",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365354,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879571,ERS1066705,Illumina,ERS1066705,ERP013933,stool sample
ERR1293786,MMRS77487595ST-27-0-0,WGS,173,1371752223,PRJEB12449,SAMEA3879572,892430146,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"sra,fastq","ncbi,gs,s3,ena","s3.us-east-1,gs.US,ncbi.public,ena",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365358,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879572,ERS1066706,Illumina,ERS1066706,ERP013933,stool sample
ERR1293800,MMRS41266697ST-27-0-0,WGS,171,1282750435,PRJEB12449,SAMEA3879575,730261981,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"sra,fastq","s3,ena,ncbi,gs","s3.us-east-1,ena,ncbi.public,gs.US",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365372,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879575,ERS1066709,Illumina,ERS1066709,ERP013933,stool sample
ERR1293815,MMRS17603756ST-27-0-0,WGS,171,1495961076,PRJEB12449,SAMEA3879579,879220811,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,s3,gs,ncbi","ena,s3.us-east-1,ncbi.public,gs.US",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1365387,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879579,ERS1066713,Illumina,ERS1066713,ERP013933,stool sample
ERR1293256,MMRS54246132ST-27-0-0,WGS,77,72358395,PRJEB12449,SAMEA3879549,64305165,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"sra,fastq","gs,ena,s3,ncbi","ncbi.public,ena,s3.us-east-1,gs.US",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364828,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879549,ERS1066683,Illumina,ERS1066683,ERP013933,stool sample
ERR1293346,MMRS77487595ST-27-0-0,WGS,77,74953287,PRJEB12449,SAMEA3879572,66612156,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","s3,ncbi,ena,gs","ena,ncbi.public,s3.us-east-1,gs.US",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364918,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879572,ERS1066706,Illumina,ERS1066706,ERP013933,stool sample
ERR1293347,MMRS77487595ST-27-0-0,WGS,70,91071941,PRJEB12449,SAMEA3879572,81434828,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","gs,s3,ncbi,ena","gs.US,ncbi.public,s3.us-east-1,ena",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364919,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879572,ERS1066706,Illumina,ERS1066706,ERP013933,stool sample
ERR1293352,MMRS34525504ST-27-0-0,WGS,73,119877651,PRJEB12449,SAMEA3879573,108376371,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","gs,s3,ena,ncbi","s3.us-east-1,ncbi.public,gs.US,ena",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364924,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879573,ERS1066707,Illumina,ERS1066707,ERP013933,stool sample
